secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
SBER,TQBR,1m,2024-01-03 09:59:00+00:00,271.9,271.9,271.9,271.9,177460,48251374.0,
SBER,TQBR,1m,2024-01-03 10:00:00+00:00,271.75,271.75,271.28,271.43,147420,40034436.80000002,
SBER,TQBR,1m,2024-01-03 10:01:00+00:00,271.41,271.55,271.16,271.52,55700,15112940.700000001,
SBER,TQBR,1m,2024-01-03 10:02:00+00:00,271.52,271.53,271.32,271.49,33100,8984919.4,
SBER,TQBR,1m,2024-01-03 10:03:00+00:00,271.49,271.49,271.3,271.42,52220,14172486.799999999,
SBER,TQBR,1m,2024-01-03 10:04:00+00:00,271.43,271.49,271.28,271.41,59370,16113851.5,
SBER,TQBR,1m,2024-01-03 10:05:00+00:00,271.41,271.44,271.39,271.44,20020,5433690.700000001,
SBER,TQBR,1m,2024-01-03 10:06:00+00:00,271.44,271.48,271.35,271.44,25090,6809867.699999999,
SBER,TQBR,1m,2024-01-03 10:07:00+00:00,271.44,271.46,271.34,271.4,25290,6863289.2,
SBER,TQBR,1m,2024-01-03 10:08:00+00:00,271.38,271.39,271.23,271.29,41010,11127003.9,
SBER,TQBR,1m,2024-01-03 10:09:00+00:00,271.29,271.31,271.16,271.24,50680,13746138.6,
SBER,TQBR,1m,2024-01-03 10:10:00+00:00,271.24,271.29,271.04,271.18,82700,22422311.899999987,
SBER,TQBR,1m,2024-01-03 10:11:00+00:00,271.17,271.18,271.0,271.08,53830,14591840.100000007,
SBER,TQBR,1m,2024-01-03 10:12:00+00:00,271.08,271.1,271.01,271.08,16260,4407633.100000001,
SBER,TQBR,1m,2024-01-03 10:13:00+00:00,271.1,271.15,271.04,271.15,42880,11623961.300000003,
SBER,TQBR,1m,2024-01-03 10:14:00+00:00,271.15,271.24,271.12,271.21,23300,6318827.799999999,
SBER,TQBR,1m,2024-01-03 10:15:00+00:00,271.2,271.27,271.17,271.25,9960,2701425.1000000015,
SBER,TQBR,1m,2024-01-03 10:16:00+00:00,271.25,271.25,271.18,271.22,29620,8032942.199999985,
SBER,TQBR,1m,2024-01-03 10:17:00+00:00,271.21,271.25,271.2,271.2,18250,4949638.199999993,
SBER,TQBR,1m,2024-01-03 10:18:00+00:00,271.21,271.23,271.2,271.22,12850,3485057.100000001,
SBER,TQBR,1m,2024-01-03 10:19:00+00:00,271.22,271.24,271.2,271.24,10930,2964405.900000001,
SBER,TQBR,1m,2024-01-03 10:20:00+00:00,271.24,271.4,271.23,271.39,126470,34315946.19999998,
SBER,TQBR,1m,2024-01-03 10:21:00+00:00,271.4,271.49,271.38,271.48,34460,9352925.100000003,
SBER,TQBR,1m,2024-01-03 10:22:00+00:00,271.48,271.5,271.48,271.49,24860,6749244.799999996,
SBER,TQBR,1m,2024-01-03 10:23:00+00:00,271.49,271.6,271.49,271.59,166980,45338967.2,
SBER,TQBR,1m,2024-01-03 10:24:00+00:00,271.59,271.61,271.58,271.61,20070,5450930.499999997,
SBER,TQBR,1m,2024-01-03 10:25:00+00:00,271.6,271.64,271.6,271.63,17060,4633696.299999999,
SBER,TQBR,1m,2024-01-03 10:26:00+00:00,271.63,271.64,271.63,271.64,24670,6701316.3999999985,
SBER,TQBR,1m,2024-01-03 10:27:00+00:00,271.64,271.75,271.64,271.74,66300,18013761.000000004,
SBER,TQBR,1m,2024-01-03 10:28:00+00:00,271.75,271.85,271.74,271.84,134210,36474559.70000002,
SBER,TQBR,1m,2024-01-03 10:29:00+00:00,271.84,271.9,271.83,271.89,109850,29864741.3,
SBER,TQBR,1m,2024-01-03 10:30:00+00:00,271.89,272.22,271.88,272.22,257180,69961709.69999999,
SBER,TQBR,1m,2024-01-03 10:31:00+00:00,272.23,272.25,272.13,272.2,60440,16451708.2,
SBER,TQBR,1m,2024-01-03 10:32:00+00:00,272.2,272.29,272.12,272.28,91000,24770411.59999999,
SBER,TQBR,1m,2024-01-03 10:33:00+00:00,272.28,272.91,272.27,272.63,356250,97127125.49999993,
SBER,TQBR,1m,2024-01-03 10:34:00+00:00,272.62,272.8,272.61,272.79,119790,32672342.69999999,
SBER,TQBR,1m,2024-01-03 10:35:00+00:00,272.78,273.0,272.78,272.91,255360,69705095.80000001,
SBER,TQBR,1m,2024-01-03 10:36:00+00:00,272.92,272.98,272.61,272.62,158720,43283721.50000001,
SBER,TQBR,1m,2024-01-03 10:37:00+00:00,272.64,272.65,272.52,272.55,54890,14961899.700000001,
SBER,TQBR,1m,2024-01-03 10:38:00+00:00,272.58,272.6,272.46,272.46,49910,13602021.9,
SBER,TQBR,1m,2024-01-03 10:39:00+00:00,272.46,272.62,272.46,272.59,33690,9182467.100000005,
SBER,TQBR,1m,2024-01-03 10:40:00+00:00,272.59,272.64,272.58,272.64,21880,5964619.299999998,
SBER,TQBR,1m,2024-01-03 10:41:00+00:00,272.64,272.64,272.6,272.61,17560,4787158.399999999,
SBER,TQBR,1m,2024-01-03 10:42:00+00:00,272.6,272.63,272.59,272.62,11720,3195078.3000000003,
SBER,TQBR,1m,2024-01-03 10:43:00+00:00,272.63,272.64,272.62,272.63,9920,2704462.4999999995,
SBER,TQBR,1m,2024-01-03 10:44:00+00:00,272.64,272.64,272.59,272.6,24970,6807012.300000001,
SBER,TQBR,1m,2024-01-03 10:45:00+00:00,272.6,272.7,272.6,272.7,49510,13498351.59999999,
SBER,TQBR,1m,2024-01-03 10:46:00+00:00,272.7,272.98,272.69,272.98,84580,23080735.399999917,
SBER,TQBR,1m,2024-01-03 10:47:00+00:00,272.98,273.6,272.96,273.33,914310,249756221.79999986,
SBER,TQBR,1m,2024-01-03 10:48:00+00:00,273.33,273.48,273.3,273.31,70770,19347147.30000001,
SBER,TQBR,1m,2024-01-03 10:49:00+00:00,273.31,273.5,273.3,273.35,275810,75407805.4,
SBER,TQBR,1m,2024-01-03 10:50:00+00:00,273.36,273.69,273.35,273.53,106590,29160898.100000005,
SBER,TQBR,1m,2024-01-03 10:51:00+00:00,273.57,273.7,273.5,273.52,107930,29525759.800000012,
SBER,TQBR,1m,2024-01-03 10:52:00+00:00,273.58,273.58,273.2,273.44,188060,51410036.79999999,
SBER,TQBR,1m,2024-01-03 10:53:00+00:00,273.46,273.57,273.4,273.48,41320,11299692.899999997,
SBER,TQBR,1m,2024-01-03 10:54:00+00:00,273.48,273.49,273.32,273.46,133240,36427671.1,
SBER,TQBR,1m,2024-01-03 10:55:00+00:00,273.46,273.5,273.46,273.5,56480,15447067.700000003,
SBER,TQBR,1m,2024-01-03 10:56:00+00:00,273.5,273.5,273.48,273.5,21430,5860980.0,
SBER,TQBR,1m,2024-01-03 10:57:00+00:00,273.5,273.5,273.3,273.4,80670,22056395.400000002,
SBER,TQBR,1m,2024-01-03 10:58:00+00:00,273.38,273.47,273.37,273.4,24470,6690649.000000001,
SBER,TQBR,1m,2024-01-03 10:59:00+00:00,273.45,273.5,273.41,273.48,34570,9453906.100000001,
SBER,TQBR,1m,2024-01-03 11:00:00+00:00,273.49,273.65,273.48,273.65,142680,39029900.99999998,
SBER,TQBR,1m,2024-01-03 11:01:00+00:00,273.64,274.0,273.64,273.76,418860,114711010.99999982,
SBER,TQBR,1m,2024-01-03 11:02:00+00:00,273.79,274.09,273.79,274.09,207630,56893635.099999525,
SBER,TQBR,1m,2024-01-03 11:03:00+00:00,274.09,274.36,273.92,274.11,408180,111895808.99999994,
SBER,TQBR,1m,2024-01-03 11:04:00+00:00,274.11,274.14,273.78,273.89,53350,14614703.19999999,
SBER,TQBR,1m,2024-01-03 11:05:00+00:00,273.88,273.98,273.88,273.96,46690,12789454.500000006,
SBER,TQBR,1m,2024-01-03 11:06:00+00:00,273.98,273.99,273.68,273.69,163390,44745746.99999999,
SBER,TQBR,1m,2024-01-03 11:07:00+00:00,273.68,273.72,273.57,273.7,81320,22252502.600000005,
SBER,TQBR,1m,2024-01-03 11:08:00+00:00,273.7,273.71,273.55,273.59,56110,15351402.600000001,
SBER,TQBR,1m,2024-01-03 11:09:00+00:00,273.59,273.63,273.49,273.55,93910,25689100.600000005,
SBER,TQBR,1m,2024-01-03 11:10:00+00:00,273.55,273.6,273.53,273.59,20660,5651954.800000001,
SBER,TQBR,1m,2024-01-03 11:11:00+00:00,273.6,273.7,273.59,273.69,26860,7350007.400000001,
SBER,TQBR,1m,2024-01-03 11:12:00+00:00,273.69,273.92,273.69,273.87,43250,11842834.500000004,
SBER,TQBR,1m,2024-01-03 11:13:00+00:00,273.88,273.9,273.8,273.86,75500,20675293.9,
SBER,TQBR,1m,2024-01-03 11:14:00+00:00,273.87,273.88,273.68,273.7,43560,11925620.500000002,
SBER,TQBR,1m,2024-01-03 11:15:00+00:00,273.7,273.75,273.69,273.7,51360,14057552.099999996,
SBER,TQBR,1m,2024-01-03 11:16:00+00:00,273.72,273.76,273.71,273.76,12070,3303952.5000000005,
SBER,TQBR,1m,2024-01-03 11:17:00+00:00,273.75,273.88,273.75,273.82,40950,11212275.4,
SBER,TQBR,1m,2024-01-03 11:18:00+00:00,273.82,273.9,273.79,273.88,23290,6377958.800000002,
SBER,TQBR,1m,2024-01-03 11:19:00+00:00,273.85,273.87,273.81,273.82,10950,2998468.000000002,
SBER,TQBR,1m,2024-01-03 11:20:00+00:00,273.81,273.87,273.81,273.86,12650,3463951.7,
SBER,TQBR,1m,2024-01-03 11:21:00+00:00,273.83,273.89,273.81,273.86,19360,5302117.699999997,
