secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
CHMF,TQBR,1m,2024-04-22 09:59:00+00:00,1868.2,1868.2,1868.2,1868.2,2039,3809259.800000001,
CHMF,TQBR,1m,2024-04-22 10:00:00+00:00,1868.0,1871.0,1867.0,1870.8,4439,8293557.6000000015,
CHMF,TQBR,1m,2024-04-22 10:01:00+00:00,1870.8,1875.6,1870.8,1874.4,7672,14375723.000000006,
CHMF,TQBR,1m,2024-04-22 10:02:00+00:00,1874.0,1876.0,1873.0,1876.0,2226,4174135.199999998,
CHMF,TQBR,1m,2024-04-22 10:03:00+00:00,1876.0,1876.8,1875.0,1875.2,3201,6005048.399999999,
CHMF,TQBR,1m,2024-04-22 10:04:00+00:00,1875.2,1875.2,1870.4,1871.2,3092,5788503.8,
CHMF,TQBR,1m,2024-04-22 10:05:00+00:00,1871.0,1872.0,1870.8,1871.6,1081,2022995.0000000007,
CHMF,TQBR,1m,2024-04-22 10:06:00+00:00,1871.8,1873.0,1871.6,1873.0,1537,2878007.6,
CHMF,TQBR,1m,2024-04-22 10:07:00+00:00,1873.0,1873.2,1872.8,1873.2,1246,2333784.9999999995,
CHMF,TQBR,1m,2024-04-22 10:08:00+00:00,1872.8,1874.2,1872.8,1873.2,1067,1999136.1999999995,
CHMF,TQBR,1m,2024-04-22 10:09:00+00:00,1873.2,1873.6,1869.4,1869.8,4009,7501141.600000001,
CHMF,TQBR,1m,2024-04-22 10:10:00+00:00,1869.8,1870.6,1869.4,1869.8,3360,6282323.599999999,
CHMF,TQBR,1m,2024-04-22 10:11:00+00:00,1869.8,1873.0,1869.6,1871.4,2358,4411530.6,
CHMF,TQBR,1m,2024-04-22 10:12:00+00:00,1871.4,1875.8,1871.4,1875.0,5736,10750591.199999997,
CHMF,TQBR,1m,2024-04-22 10:13:00+00:00,1875.2,1875.4,1874.0,1874.4,4172,7820111.0,
CHMF,TQBR,1m,2024-04-22 10:14:00+00:00,1874.0,1875.2,1874.0,1875.2,2774,5200304.200000002,
CHMF,TQBR,1m,2024-04-22 10:15:00+00:00,1875.2,1875.4,1875.0,1875.0,1965,3684485.4000000004,
CHMF,TQBR,1m,2024-04-22 10:16:00+00:00,1875.0,1875.2,1875.0,1875.0,1825,3421905.1999999993,
CHMF,TQBR,1m,2024-04-22 10:17:00+00:00,1875.2,1875.2,1875.0,1875.2,1880,3525120.600000001,
CHMF,TQBR,1m,2024-04-22 10:18:00+00:00,1875.2,1875.2,1874.0,1874.2,16986,31847735.399999995,
CHMF,TQBR,1m,2024-04-22 10:19:00+00:00,1874.2,1874.2,1870.4,1871.8,2855,5345283.799999999,
CHMF,TQBR,1m,2024-04-22 10:20:00+00:00,1872.0,1873.0,1872.0,1872.8,889,1664555.2,
CHMF,TQBR,1m,2024-04-22 10:21:00+00:00,1873.0,1873.6,1872.2,1873.4,1695,3175009.7999999993,
CHMF,TQBR,1m,2024-04-22 10:22:00+00:00,1873.2,1873.6,1873.2,1873.6,378,708193.4000000001,
CHMF,TQBR,1m,2024-04-22 10:23:00+00:00,1873.6,1874.8,1873.6,1874.6,663,1242536.5999999999,
CHMF,TQBR,1m,2024-04-22 10:24:00+00:00,1874.6,1875.0,1874.4,1875.0,1983,3717932.4,
CHMF,TQBR,1m,2024-04-22 10:25:00+00:00,1875.0,1875.0,1874.8,1874.8,3690,6918620.000000001,
CHMF,TQBR,1m,2024-04-22 10:26:00+00:00,1875.0,1875.0,1874.8,1874.8,1950,3656228.8,
CHMF,TQBR,1m,2024-04-22 10:27:00+00:00,1874.8,1875.0,1874.6,1875.0,1631,3057888.4,
