epoch,lr-Adam,step,train_loss,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc
,0.001,0,,,,,,
0,,19,0.6313673853874207,,,,,
0,,39,2.6701226234436035,,,,,
0,,59,1.699790358543396,,,,,
0,,79,1.7572522163391113,,,,,
0,,99,1.7220790386199951,,,,,
0,,119,3.7900521755218506,,,,,
0,,139,2.779492139816284,,,,,
0,,159,0.30939212441444397,,,,,
0,,179,3.633281946182251,,,,,
0,,199,2.2421696186065674,,,,,
0,,219,0.5190268754959106,,,,,
0,,239,1.6478092670440674,,,,,
0,,259,1.471053123474121,,,,,
0,,279,1.2665235996246338,,,,,
0,,299,1.5601598024368286,,,,,
0,,319,0.39306098222732544,,,,,
0,,339,0.33379992842674255,,,,,
0,,359,0.31754428148269653,,,,,
0,,379,0.9271104335784912,,,,,
0,,399,0.25461313128471375,,,,,
0,,419,4.2810163497924805,,,,,
0,,439,1.1692430973052979,,,,,
0,,459,2.574117422103882,,,,,
0,,479,4.777699947357178,,,,,
0,,499,2.9508213996887207,,,,,
0,,519,3.192746162414551,,,,,
0,,539,2.727489471435547,,,,,
0,,559,2.1561126708984375,,,,,
0,,579,2.7046337127685547,,,,,
0,,599,1.8429689407348633,,,,,
0,,619,2.0880141258239746,,,,,
0,,639,0.17188015580177307,,,,,
0,,655,,2.9137279987335205,nan,0.0,0.0,nan
,0.001,656,,,,,,
1,,659,3.5433406829833984,,,,,
1,,679,0.18777434527873993,,,,,
1,,699,1.5149973630905151,,,,,
1,,719,0.16339336335659027,,,,,
1,,739,2.714228391647339,,,,,
1,,759,2.193594217300415,,,,,
1,,779,2.9537947177886963,,,,,
1,,799,0.1381988227367401,,,,,
1,,819,0.15326642990112305,,,,,
1,,839,0.1411314308643341,,,,,
1,,859,3.4521324634552,,,,,
1,,879,5.332733154296875,,,,,
1,,899,1.1348241567611694,,,,,
1,,919,0.163400799036026,,,,,
1,,939,0.17624899744987488,,,,,
1,,959,5.8529157638549805,,,,,
1,,979,5.468635559082031,,,,,
1,,999,0.1841120421886444,,,,,
1,,1019,0.1406671404838562,,,,,
1,,1039,0.7143806219100952,,,,,
1,,1059,11.322265625,,,,,
1,,1079,0.22728732228279114,,,,,
1,,1099,0.6641416549682617,,,,,
1,,1119,0.18939000368118286,,,,,
1,,1139,1.9910027980804443,,,,,
1,,1159,0.23444664478302002,,,,,
1,,1179,0.10194619745016098,,,,,
1,,1199,0.1564210057258606,,,,,
1,,1219,0.13842985033988953,,,,,
1,,1239,0.14294609427452087,,,,,
1,,1259,0.15526440739631653,,,,,
1,,1279,1.8849949836730957,,,,,
1,,1299,1.0797566175460815,,,,,
1,,1311,,3.410815954208374,nan,0.0476190485060215,0.0069444444961845875,nan
,0.001,1312,,,,,,
2,,1319,0.20637312531471252,,,,,
2,,1339,0.10028207302093506,,,,,
2,,1359,0.14740914106369019,,,,,
2,,1379,0.15653833746910095,,,,,
2,,1399,1.6359834671020508,,,,,
2,,1419,0.1867632269859314,,,,,
2,,1439,0.1181633248925209,,,,,
2,,1459,9.806830406188965,,,,,
2,,1479,2.225571632385254,,,,,
2,,1499,0.8078886270523071,,,,,
2,,1519,0.14483600854873657,,,,,
2,,1539,2.3594870567321777,,,,,
2,,1559,0.12962940335273743,,,,,
2,,1579,0.13834109902381897,,,,,
2,,1599,3.4486961364746094,,,,,
2,,1619,0.12277781963348389,,,,,
2,,1639,0.10239259898662567,,,,,
2,,1659,1.4313318729400635,,,,,
2,,1679,4.897170543670654,,,,,
2,,1699,1.651145100593567,,,,,
2,,1719,0.12706433236598969,,,,,
2,,1739,0.13868120312690735,,,,,
2,,1759,4.427285671234131,,,,,
2,,1779,5.521578788757324,,,,,
2,,1799,0.14758215844631195,,,,,
2,,1819,0.16555547714233398,,,,,
2,,1839,3.225325584411621,,,,,
2,,1859,1.3409022092819214,,,,,
2,,1879,1.2634819746017456,,,,,
2,,1899,3.062150001525879,,,,,
