secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
CHMF,TQBR,1d,2024-01-15 00:00:00+00:00,1565.0,1575.0,1536.4,1548.2,1372381,2132328956.0,
CHMF,TQBR,1d,2024-01-16 00:00:00+00:00,1548.0,1554.0,1529.0,1550.2,810754,1250805386.6,
CHMF,TQBR,1d,2024-01-17 00:00:00+00:00,1550.2,1564.8,1546.4,1560.2,622745,970124143.4,
CHMF,TQBR,1d,2024-01-18 00:00:00+00:00,1563.4,1568.8,1537.6,1541.8,1010658,1570010993.6,
CHMF,TQBR,1d,2024-01-19 00:00:00+00:00,1540.0,1583.8,1525.0,1582.0,1742829,2711542213.4,
