secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
GAZP,TQBR,1d,2024-07-01 00:00:00+00:00,116.0,121.82,116.0,121.4,59999040,7143603999.4,
GAZP,TQBR,1d,2024-07-02 00:00:00+00:00,121.4,127.25,120.76,126.2,130099950,16202487296.6,
GAZP,TQBR,1d,2024-07-03 00:00:00+00:00,126.22,129.45,124.14,124.96,165369260,20988833695.0,
GAZP,TQBR,1d,2024-07-04 00:00:00+00:00,125.0,126.8,121.7,122.17,80922630,10042032086.3,
GAZP,TQBR,1d,2024-07-05 00:00:00+00:00,122.01,127.0,121.2,126.74,124619040,15535648638.6,
