secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
ABRD,TQBR,1d,2023-02-13 00:00:00+00:00,206.0,209.0,202.0,204.0,310130,63679670,
ABRD,TQBR,1d,2023-02-14 00:00:00+00:00,204.0,205.5,200.0,200.5,202270,40842485,
ABRD,TQBR,1d,2023-02-15 00:00:00+00:00,200.0,201.0,195.0,197.0,279340,55257365,
ABRD,TQBR,1d,2023-02-16 00:00:00+00:00,197.0,200.5,197.0,198.0,114680,22806595,
ABRD,TQBR,1d,2023-02-17 00:00:00+00:00,199.0,200.0,195.0,195.0,161960,31879095,
ABRD,TQBR,1d,2023-02-20 00:00:00+00:00,195.5,216.0,194.5,202.5,1808910,373368120,
ABRD,TQBR,1d,2023-02-21 00:00:00+00:00,205.0,209.5,200.0,201.5,348270,70723195,
ABRD,TQBR,1d,2023-02-22 00:00:00+00:00,203.0,203.5,198.0,199.0,146270,29264455,
ABRD,TQBR,1d,2023-02-24 00:00:00+00:00,200.0,204.5,199.5,201.0,173320,35024890,
