secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
ABRD,TQBR,1d,2023-03-13 00:00:00+00:00,208.0,211.0,205.5,207.0,222460,46260630,
ABRD,TQBR,1d,2023-03-14 00:00:00+00:00,207.5,210.0,206.0,208.5,145340,30281275,
ABRD,TQBR,1d,2023-03-15 00:00:00+00:00,209.0,209.5,205.5,205.5,98670,20473200,
ABRD,TQBR,1d,2023-03-16 00:00:00+00:00,207.0,207.0,204.0,205.0,66620,13689095,
ABRD,TQBR,1d,2023-03-17 00:00:00+00:00,206.0,208.0,204.5,205.5,85240,17541690,
ABRD,TQBR,1d,2023-03-20 00:00:00+00:00,206.0,207.0,203.5,204.0,124880,25568580,
ABRD,TQBR,1d,2023-03-21 00:00:00+00:00,204.0,205.5,203.5,204.0,64020,13102725,
ABRD,TQBR,1d,2023-03-22 00:00:00+00:00,204.5,207.0,204.0,205.0,62450,12806405,
ABRD,TQBR,1d,2023-03-23 00:00:00+00:00,206.0,210.0,205.5,206.5,231900,48036595,
ABRD,TQBR,1d,2023-03-24 00:00:00+00:00,207.0,207.5,204.5,206.5,78540,16198045,
