epoch,lr-Adam,step,train_loss,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc
,0.0005,0,,,,,,
0,,19,0.005605246871709824,,,,,
0,,39,0.0027449235785752535,,,,,
0,,59,0.003331271931529045,,,,,
0,,79,0.003746557515114546,,,,,
0,,99,0.0035537858493626118,,,,,
0,,119,0.0062620085664093494,,,,,
0,,139,0.006270111538469791,,,,,
0,,159,0.004280644003301859,,,,,
0,,179,0.005563024897128344,,,,,
0,,199,0.004551219753921032,,,,,
0,,219,0.0042792572639882565,,,,,
0,,239,0.0030259715858846903,,,,,
0,,259,0.003370130667462945,,,,,
0,,279,0.0038689803332090378,,,,,
0,,299,0.004953555762767792,,,,,
0,,319,0.004070890136063099,,,,,
0,,339,0.005178520455956459,,,,,
0,,359,0.005685754586011171,,,,,
0,,379,0.0034755037631839514,,,,,
0,,399,0.0037256721407175064,,,,,
0,,419,0.004175558220595121,,,,,
0,,439,0.0027943796012550592,,,,,
0,,450,,0.004348198417574167,0.016230560839176178,0.014965378679335117,1.0,0.5887925624847412
,0.0005,451,,,,,,
1,,459,0.00437588058412075,,,,,
1,,479,0.004341379273682833,,,,,
1,,499,0.0044894651509821415,,,,,
1,,519,0.002772045088931918,,,,,
1,,539,0.005785169079899788,,,,,
1,,559,0.003170289099216461,,,,,
1,,579,0.0045019942335784435,,,,,
1,,599,0.0031555816531181335,,,,,
1,,619,0.002909582108259201,,,,,
1,,639,0.0030067963525652885,,,,,
1,,659,0.0037099416367709637,,,,,
1,,679,0.0026297224685549736,,,,,
1,,699,0.0028943612705916166,,,,,
1,,719,0.002949367044493556,,,,,
1,,739,0.00508385943248868,,,,,
1,,759,0.0030784541741013527,,,,,
1,,779,0.004208755679428577,,,,,
1,,799,0.003001910401508212,,,,,
1,,819,0.0032853910233825445,,,,,
1,,839,0.0033210881520062685,,,,,
1,,859,0.003453564830124378,,,,,
1,,879,0.004687723238021135,,,,,
1,,899,0.0020010285079479218,,,,,
1,,901,,0.0037987728137522936,0.017517613247036934,0.014878048561513424,0.9104477763175964,0.5944491624832153
,0.0005,902,,,,,,
2,,919,0.002544008195400238,,,,,
2,,939,0.004281220491975546,,,,,
2,,959,0.0036609009839594364,,,,,
2,,979,0.004215584136545658,,,,,
2,,999,0.0029676370322704315,,,,,
2,,1019,0.00488464767113328,,,,,
2,,1039,0.0034331639762967825,,,,,
2,,1059,0.005751614458858967,,,,,
2,,1079,0.006082428619265556,,,,,
2,,1099,0.0019968843553215265,,,,,
2,,1119,0.0024999072775244713,,,,,
2,,1139,0.0028839423321187496,,,,,
2,,1159,0.004155495669692755,,,,,
2,,1179,0.0035389005206525326,,,,,
2,,1199,0.0021986952051520348,,,,,
2,,1219,0.0035383303184062243,,,,,
2,,1239,0.0024106870405375957,,,,,
2,,1259,0.002521061571314931,,,,,
2,,1279,0.003084489144384861,,,,,
2,,1299,0.001983539666980505,,,,,
2,,1319,0.002741351490840316,,,,,
2,,1339,0.0037422121968120337,,,,,
2,,1352,,0.003946545533835888,0.016538631170988083,0.017536168918013573,0.5970149040222168,0.5846683979034424
