secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
AKRN,TQBR,1m,2023-02-27 09:59:00+00:00,18338,18338,18338,18338,1,18338,
AKRN,TQBR,1m,2023-02-27 10:01:00+00:00,18322,18434,18314,18434,74,1358792,
AKRN,TQBR,1m,2023-02-27 10:02:00+00:00,18396,18396,18396,18396,1,18396,
AKRN,TQBR,1m,2023-02-27 10:03:00+00:00,18418,18420,18418,18420,5,92092,
AKRN,TQBR,1m,2023-02-27 10:04:00+00:00,18420,18438,18420,18438,9,165894,
AKRN,TQBR,1m,2023-02-27 10:05:00+00:00,18400,18426,18400,18426,6,110478,
AKRN,TQBR,1m,2023-02-27 10:06:00+00:00,18398,18412,18398,18412,2,36810,
AKRN,TQBR,1m,2023-02-27 10:07:00+00:00,18420,18430,18420,18430,9,165840,
AKRN,TQBR,1m,2023-02-27 10:08:00+00:00,18430,18450,18428,18450,7,129096,
AKRN,TQBR,1m,2023-02-27 10:09:00+00:00,18434,18438,18410,18416,18,331678,
AKRN,TQBR,1m,2023-02-27 10:10:00+00:00,18436,18436,18400,18400,11,202572,
AKRN,TQBR,1m,2023-02-27 10:11:00+00:00,18436,18436,18432,18432,4,73734,
AKRN,TQBR,1m,2023-02-27 10:12:00+00:00,18430,18430,18408,18408,13,239564,
AKRN,TQBR,1m,2023-02-27 10:13:00+00:00,18426,18428,18318,18318,41,752948,
AKRN,TQBR,1m,2023-02-27 10:14:00+00:00,18378,18378,18378,18378,2,36756,
AKRN,TQBR,1m,2023-02-27 10:16:00+00:00,18412,18412,18412,18412,1,18412,
AKRN,TQBR,1m,2023-02-27 10:18:00+00:00,18412,18412,18382,18394,19,349518,
AKRN,TQBR,1m,2023-02-27 10:22:00+00:00,18396,18414,18396,18406,11,202486,
AKRN,TQBR,1m,2023-02-27 10:23:00+00:00,18390,18390,18390,18390,1,18390,
AKRN,TQBR,1m,2023-02-27 10:24:00+00:00,18400,18400,18400,18400,7,128800,
AKRN,TQBR,1m,2023-02-27 10:26:00+00:00,18414,18414,18414,18414,1,18414,
AKRN,TQBR,1m,2023-02-27 10:27:00+00:00,18420,18420,18420,18420,2,36840,
AKRN,TQBR,1m,2023-02-27 10:30:00+00:00,18420,18476,18420,18476,63,1161030,
AKRN,TQBR,1m,2023-02-27 10:31:00+00:00,18472,18476,18472,18476,11,203208,
AKRN,TQBR,1m,2023-02-27 10:32:00+00:00,18476,18476,18476,18476,1,18476,
AKRN,TQBR,1m,2023-02-27 10:33:00+00:00,18476,18500,18454,18500,39,720744,
AKRN,TQBR,1m,2023-02-27 10:34:00+00:00,18458,18500,18434,18500,15,277130,
AKRN,TQBR,1m,2023-02-27 10:35:00+00:00,18500,18500,18500,18500,2,37000,
AKRN,TQBR,1m,2023-02-27 10:37:00+00:00,18500,18500,18500,18500,9,166500,
AKRN,TQBR,1m,2023-02-27 10:38:00+00:00,18502,18514,18502,18514,6,111060,
AKRN,TQBR,1m,2023-02-27 10:39:00+00:00,18548,18548,18546,18546,4,74186,
AKRN,TQBR,1m,2023-02-27 10:40:00+00:00,18502,18502,18408,18408,20,369084,
AKRN,TQBR,1m,2023-02-27 10:41:00+00:00,18474,18476,18474,18476,8,147804,
AKRN,TQBR,1m,2023-02-27 10:42:00+00:00,18480,18494,18480,18494,4,73934,
AKRN,TQBR,1m,2023-02-27 10:44:00+00:00,18490,18490,18484,18484,2,36974,
AKRN,TQBR,1m,2023-02-27 10:46:00+00:00,18484,18574,18484,18502,55,1019002,
AKRN,TQBR,1m,2023-02-27 10:48:00+00:00,18518,18518,18518,18518,2,37036,
AKRN,TQBR,1m,2023-02-27 10:49:00+00:00,18518,18518,18518,18518,1,18518,
AKRN,TQBR,1m,2023-02-27 10:50:00+00:00,18518,18518,18518,18518,1,18518,
AKRN,TQBR,1m,2023-02-27 10:53:00+00:00,18510,18510,18506,18506,6,111042,
AKRN,TQBR,1m,2023-02-27 10:54:00+00:00,18506,18506,18506,18506,1,18506,
AKRN,TQBR,1m,2023-02-27 10:57:00+00:00,18506,18506,18506,18506,1,18506,
AKRN,TQBR,1m,2023-02-27 10:58:00+00:00,18494,18494,18494,18494,1,18494,
AKRN,TQBR,1m,2023-02-27 11:01:00+00:00,18480,18480,18478,18478,11,203274,
AKRN,TQBR,1m,2023-02-27 11:04:00+00:00,18486,18486,18476,18476,2,36962,
AKRN,TQBR,1m,2023-02-27 11:05:00+00:00,18482,18482,18482,18482,3,55446,
AKRN,TQBR,1m,2023-02-27 11:06:00+00:00,18482,18482,18482,18482,7,129374,
AKRN,TQBR,1m,2023-02-27 11:10:00+00:00,18484,18484,18484,18484,1,18484,
AKRN,TQBR,1m,2023-02-27 11:15:00+00:00,18486,18486,18486,18486,2,36972,
AKRN,TQBR,1m,2023-02-27 11:16:00+00:00,18486,18486,18476,18476,10,184808,
AKRN,TQBR,1m,2023-02-27 11:21:00+00:00,18480,18488,18458,18488,19,351052,
AKRN,TQBR,1m,2023-02-27 11:23:00+00:00,18478,18478,18420,18420,32,590482,
AKRN,TQBR,1m,2023-02-27 11:24:00+00:00,18462,18462,18462,18462,1,18462,
AKRN,TQBR,1m,2023-02-27 11:26:00+00:00,18462,18462,18420,18454,22,405802,
