secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
AFKS,TQBR,1d,2023-02-13 00:00:00+00:00,13.459,13.62,13.377,13.4,16003000,216128270.4,
AFKS,TQBR,1d,2023-02-14 00:00:00+00:00,13.476,13.476,13.11,13.155,29006200,383396325.0,
AFKS,TQBR,1d,2023-02-15 00:00:00+00:00,13.122,13.122,12.374,12.587,48571200,619859696.5,
AFKS,TQBR,1d,2023-02-16 00:00:00+00:00,12.65,12.868,12.348,12.509,33469900,420528316.7,
AFKS,TQBR,1d,2023-02-17 00:00:00+00:00,12.46,12.64,12.25,12.501,20496300,255972923.9,
AFKS,TQBR,1d,2023-02-20 00:00:00+00:00,12.51,12.863,12.284,12.702,23109500,289501859.9,
AFKS,TQBR,1d,2023-02-21 00:00:00+00:00,12.77,13.04,12.688,12.946,30057000,387386939.8,
AFKS,TQBR,1d,2023-02-22 00:00:00+00:00,12.967,12.999,12.727,12.792,12035900,154378794.9,
AFKS,TQBR,1d,2023-02-24 00:00:00+00:00,12.763,12.93,12.763,12.809,8581000,110200594.4,
