secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
GMKN,TQBR,1d,2024-09-23 00:00:00+00:00,110.3,110.76,108.6,110.34,15336740,1683171666.8,
GMKN,TQBR,1d,2024-09-24 00:00:00+00:00,111.0,116.0,110.06,115.22,31469730,3560772695.4,
GMKN,TQBR,1d,2024-09-25 00:00:00+00:00,115.86,118.2,112.54,114.02,38585390,4471748066.8,
GMKN,TQBR,1d,2024-09-26 00:00:00+00:00,114.0,116.82,113.34,115.48,24466590,2827288148.6,
GMKN,TQBR,1d,2024-09-27 00:00:00+00:00,115.68,116.46,112.68,115.4,34610030,3945880624.8,
