secid,board,timeframe,timestamp,open,high,low,close,volume,value,trades
GMKN,TQBR,1d,2023-01-03 00:00:00+00:00,153.46,155.5,153.18,155.2,44503,688927432,
GMKN,TQBR,1d,2023-01-04 00:00:00+00:00,155.5,156.82,155.1,155.74,40812,635690690,
GMKN,TQBR,1d,2023-01-05 00:00:00+00:00,155.9,155.9,153.24,153.4,39304,605959420,
GMKN,TQBR,1d,2023-01-06 00:00:00+00:00,153.4,154.9,152.5,154.38,36054,554686162,
GMKN,TQBR,1d,2023-01-09 00:00:00+00:00,154.38,155.58,152.88,153.7,55382,856577612,
GMKN,TQBR,1d,2023-01-10 00:00:00+00:00,153.02,153.48,152.02,153.24,35102,535978332,
GMKN,TQBR,1d,2023-01-11 00:00:00+00:00,153.34,154.78,153.2,154.1,40572,625053672,
GMKN,TQBR,1d,2023-01-12 00:00:00+00:00,153.82,155.88,152.74,154.4,63802,985280660,
GMKN,TQBR,1d,2023-01-13 00:00:00+00:00,154.38,154.4,152.8,153.34,57354,879560292,
